category,question,answer,source_pages,article_no
หมวดศึกษาทั่วไป,วิชา RESEARCH PAPER WRITING (90644045) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr136;ocr221;ocr248,
หมวดศึกษาทั่วไป,วิชา DEVELOPMENT OF THAI CREATIVE WRITING SKILLS (90644047) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr136;ocr222;ocr248,
หมวดศึกษาทั่วไป,วิชา THAI LANGUAGE FOR CREATIVITY (90644049) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr222;ocr248,
หมวดศึกษาทั่วไป,วิชา THAI WRITING IN WORKPLACE (90644050) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr135;ocr222,
หมวดศึกษาทั่วไป,วิชา THAI FOR DENTAL PROFESSIONS (90644051) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr223;ocr248,
หมวดศึกษาทั่วไป,วิชา FUNDAMENTAL CHINESE FOR LISTENING AND SPEAKING (90644053) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr223;ocr248,
หมวดศึกษาทั่วไป,วิชา FUNDAMENTAL CHINESE READING AND WRITING (90644054) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr136;ocr224;ocr248,
หมวดศึกษาทั่วไป,วิชา BASIC CHINESE GRAMMAR AND CHINESE IDIOMS AND PROVERBS (90644055) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr224;ocr248,
หมวดศึกษาทั่วไป,วิชา CHINESE CULTURE IDIOMS AND PROVERBS (90644056) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr224;ocr248,
หมวดศึกษาทั่วไป,วิชา CHINESE FOR COMMUNUCATION (90644057) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr136;ocr224;ocr248,
หมวดศึกษาทั่วไป,วิชา CHINESE FANDOM (90644058) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr137;ocr225;ocr248,
หมวดศึกษาทั่วไป,วิชา CHINESE FOR TRAVEL (90644059) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr137;ocr248,
หมวดศึกษาทั่วไป,วิชา GERMAN FOR COMMUNUCATION (90644060) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr137;ocr248,
หมวดศึกษาทั่วไป,วิชา GERMAN FOR WORK AND BUSINESS (90644061) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr137;ocr226,
หมวดศึกษาทั่วไป,วิชา JAPANESE FOR COMMUNICATION (90644062) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr137,
หมวดศึกษาทั่วไป,วิชา JAPANESE FOR TRAVEL (90644063) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr137;ocr248,
หมวดศึกษาทั่วไป,วิชา KOREAN FOR TRAVEL (90644064) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr137;ocr226,
หมวดศึกษาทั่วไป,วิชา VIETNAMESE FOR TRAVEL (90644065) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr227;ocr248,
หมวดศึกษาทั่วไป,วิชา CHARM SCHOOL (90641001) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 2(1-2-3)",14;121;123;149;232;260;350,
หมวดศึกษาทั่วไป,วิชา DIGITAL INTELLIGENCE QUOTIENT (90641002) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",14;121;123;149;232;260;350,
หมวดศึกษาทั่วไป,วิชา SPORTS AND RECREATIONAL ACTIVITIES (90641003) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 1(0-3-2)",14;121;123;149;232;260;350,
หมวดศึกษาทั่วไป,วิชา PRACTICE UNDER PERSONAL AND PROFESSIONAL SKILLS 1 (90642001) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 1(0-2-1)",123;150;260,
หมวดศึกษาทั่วไป,วิชา PRACTICE UNDER PERSONAL AND PROFESSIONAL SKILLS 2 (90642002) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 2(0-4-2)",123;150;260,
หมวดศึกษาทั่วไป,วิชา PRACTICE UNDER PERSONAL AND PROFESSIONAL SKILLS 3 (90642003) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(0-6-3)",123;150;260,
หมวดศึกษาทั่วไป,วิชา ANALYTICAL THINKING (90642004) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 1(1-0-2)",123;150;260,
หมวดศึกษาทั่วไป,วิชา CREATIVE THINKING (90642005) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 1(1-0-2)",123;151;260,
หมวดศึกษาทั่วไป,วิชา INNOVATIVE THINKING (90642006) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 1(1-0-2)",123;151;260,
หมวดศึกษาทั่วไป,วิชา POSITIVE THINKING (90642007) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 1(1-0-2)",123;151;260,
หมวดศึกษาทั่วไป,วิชา PROBLEM SOLVING (90642008) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 1(1-0-2)",123;151,
หมวดศึกษาทั่วไป,วิชา STRATEGIC THINKING (90642009) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 1(1-0-2)",123;152,
หมวดศึกษาทั่วไป,วิชา SYSTEM THINKING (90642010) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 1(1-0-2)",123;152;260,
